
$$ --- OPTICAL STATIONS (MPC) ---
 A01        Masia Cal Maciarol Modul 2
 A02        Masia Cal Maciarol Modul 8
 A03        Torredembarra
 A04        Saint-Caprais
 A05        Belesta
 A06        Mataro
 A07        Gretz-Armainvilliers
 A08        Malibert
 A09        Quincampoix
 A10        Observatorio Astronomico de Corbera
 A11        Wormhout
 A12        Stazione Astronomica di Sozzago
 A13        Observatoire Naef, Ependes
 A14        Les Engarouines Observatory
 A15        Josef Bresser Sternwarte, Borken
 A16        Tentlingen
 A17        Guidestar Observatory, Weinheim
 A18        Herne
 A19        Koln
 A20        Sogel
 A21        Irmtraut
 A22        Starkenburg Sternwarte-SOHAS
 A23        Weinheim
 A24        New Millennium Observatory, Mozzate
 A25        Nova Milanese
 A26        Darmstadt
 A27        Eridanus Observatory, Langelsheim
 A28        Kempten
 A29        Santa Maria a Monte
 A30        Crespadoro
 A31        Corcaroli Observatory
 A32        Panker
 A33        Volkssternwarte Kirchheim
 A34        Grosshabersdorf
 A35        Hormersdorf Observatory
 A36        Ganda di Aviatico
 A37        Mueggelheim
 A38        Campocatino Automated Telescope, Collepardo
 A39        Altenburg
 A40        Pieta
 A41        Rezman Observatory, Kamnik
 A42        Gehrden
 A43        Inastars Observatory, Potsdam (before 2006)
 A44        Altschwendt
 A45        Karrenkneul
 A46        Republi Lelekovice
 A47        Matera
 A48        Povegliano Veronese
 A49        Uppsala-Angstrom
 A50        Andrushivka Astronomical Observatory
 A51        Danzig
 A52        Etyek
 A53        Peschiera del Garda
 A54        Ostrorog
 A55        Osservatorio Astronomico Vallemare di Borbona
 A56        Parma
 A57        Osservatorio Astron. Margherita Hack, Firenze
 A58        Observatoire de Chalandray-Canotiers
 A59        Republi Karlovy Vary Observatory
 A60        Africa YSTAR-NEOPAT Station, Sutherland
 A61        Tortona
 A62        Aichtal
 A63        Cosmosoz Obs., Tassin la Demi Lune
 A64        Couvaloup de St-Cergue
 A65        Le Couvent de Lentin
 A66        Stazione Osservativa Astronomica, Livorno
 A67        Chiusa di Pesio
 A68        Swedenborg Obs., Bockholmwik
 A69        Osservatorio Palazzo Bindi Sergardi
 A70        Lumijoki
 A71        Stixendorf
 A72        Radebeul Observatory
 A73        Penzing Astrometric Obs., Vienna
 A74        Bergen-Enkheim Observatory
 A75        Fort Pius Observatory, Barcelona
 A76        Andromeda Observatory, Miskolc
 A77        Observatoire Chante-Perdrix, Dauban
 A78        Stia
 A79        Zvezdno Obshtestvo Observatory, Plana
 A80        Lindenberg Observatory
 A81        Balzaretto Observatory, Rome
 A82        Osservatorio Astronomico di Trieste
 A83        Jakokoski Observatory
 A84        TUBITAK National Observatory
 A85        Odesa Astronomical Observatory, Kryzhanovka
 A86        Albigneux
 A87        Rimbach
 A88        Bolzaneto
 A89        Sterni Observatory, Kempten
 A90        Sant Gervasi Observatory, Barcelona
 A91        Hankasalmi Observatory
 A92        Urseanu Observatory, Bucharest
 A93        Lucca
 A94        Cormons
 A95        Taurus Hill Observatory, Varkaus
 A96        Klosterneuburg
 A97        Stammersdorf
 A98        Observatory Mazzarot-1, Baran'
 A99        Osservatorio del Monte Baldo
 B00        Savigny-le-Temple
 B01        Taunus Observatory, Frankfurt
 B02        Kielce
 B03        Alter Satzberg, Vienna
 B04        OAVdA, Saint-Barthelemy
 B05        Ka-Dar Observatory, Barybino
 B06        Montseny Astronomical Observatory
 B07        Camorino
 B08        San Lazzaro di Savena
 B09        Capannoli
 B10        Observatoire des Baronnies Provencales, Moydans
 B11        Osservatorio Cima Rest, Magasa
 B12        Koschny Observatory, Noordwijkerhout
 B13        Osservatorio di Tradate
 B14        Ca del Monte
 B15        Inastars Observatory, Potsdam (since 2006)
 B16        1st Moscow Gymnasium Observatory, Lipki
 B17        AZT-8 Yevpatoriya
 B18        Terskol
 B19        Observatorio Iluro, Mataro
 B20        Observatorio Carmelita, Tiana
 B21        Gaisberg Observatory, Schaerding
 B22        Observatorio d'Ager
 B23        Fiamene
 B24        Cesson
 B25        Catania
 B26        Observatoire des Terres Blanches, Reillanne
 B27        Picard Observatory, St. Veit
 B28        Mandi Observatory, Pagnacco
 B29        L'Ampolla Observatory, Tarragona
 B30        Szamotuly-Galowo
 B31        Africa Southern African Large Telescope, Sutherland
 B32        Gelenau
 B33        Libbiano Observatory, Peccioli
 B34        Green Island Observatory, Gecitkale
 B35        Bareket Observatory, Macabim
 B36        Redshed Observatory, Kallham
 B37        Obs. de L' Ametlla del Valles, Barcelona
 B38        Santa Mama
 B39        Tradate
 B40        Skylive Observatory, Catania
 B41        Republi Zlin Observatory
 B42        Vitebsk
 B43        Hennef
 B44        Eygalayes
 B45        Narama
 B46        Sintini Observatory, Alfonsine
 B47        Metsala Observatory, Espoo
 B48        +0.78275 Germany Bocholt
 B49        Paus Observatory, Sabadell
 B50        Corner Observatory, Durmersheim
 B51        Vallauris
 B52        Observatorio El Far
 B53        Casal Lumbroso, Rome
 B54        Ager
 B55        Comeglians
 B56        Observatorio Sant Pere, Mataro
 B57        Laietania Observatory, Parets del Valles
 B58        Polaris Observatory, Budapest
 B59        Borken
 B60        Deep Sky Observatorium, Bad Bentheim
 B61        Valldoreix Obs.,Sant Cugat del Valles
 B62        Brelingen
 B63        Solaris Observatory, Luczanowice
 B64        Slope Rock Observatory, Hyvinkaa
 B65        Komakallio Observatory, Kirkkonummi
 B66        Osservatorio di Casasco
 B67        Sternwarte Mirasteilas, Falera
 B68        Mount Matajur Observatory
 B69        Owls and Ravens Observatory, Holzgerlingen
 B70        Sant Celoni
 B71        Observatorio El Vendrell
 B72        Soerth Observatory
 B73        Mauren Valley Observatory, Holzgerlingen
 B74        Santa Maria de Montmagastrell
 B75        Stazione Astronomica Betelgeuse, Magnago
 B76        Sternwarte Schonfeld, Dresden
 B77        Schafmatt Observatory, Aarau
 B78        Astrophoton Observatory, Audorf
 B79        Marana Observatory
 B80        Osservatorio Astronomico Campomaggiore
 B81        Caimari
 B82        Maidbronn
 B83        Gieres
 B84        Cyclops Observatory, Oostkapelle
 B85        Beilen Observatory
 B86        Sternwarte Hagen
 B87        Banyoles
 B88        Bigmuskie Observatory, Mombercelli
 B89        Observatori Astronomic de Tiana
 B90        Malina River Observatory, Povoletto
 B91        Bollwiller
 B92        Chinon
 B93        Hoogeveen
 B94        Petrozavodsk
 B95        Achternholt
 B96        Brixiis Observatory, Kruibeke
 B97        Sterrenwacht Andromeda, Meppel
 B98        Siena
 B99        Santa Coloma de Gramenet
 C00        Velikie Luki
 C01        Lohrmann-Observatorium, Triebenberg
 C02        Observatorio Royal Park
 C03        Clayhole Observatory, Jokela
 C04        Kramatorsk
 C05        Konigsleiten
 C06        Krasnoyarsk
 C07        Anysllum Observatory, Ager
 C08        Fiby
 C09        Rouet
 C10        Maisoncelles
 C11        Republi City Observatory, Slany
 C12        Berta Observatory, Sabadell
 C13        Como
 C14        Sky Vistas Observatory, Eichgraben
 C15        ISON-Ussuriysk Observatory
 C16        Isarwinkel Observatory, Bad Tolz
 C17        Observatorio Joan Roget, Ager
 C18        Frasnes-Lez-Anvaing
 C19        ROSA Observatory, Vaucluse
 C20        Kislovodsk Mtn. Astronomical Stn., Pulkovo Obs.
 C21        Observatorio Via Lactea, Ager
 C22        Oberwiesenthal
 C23        Olmen
 C24        Seveso
 C25        Pulkovo Observatory Station, Campo Imperatore
 C26        Levendaal Observatory, Leiden
 C27        Pallerols
 C28        Wellinghofen
 C29        Observatori Astronomic de Les Planes de Son
 C30        Petrozavodsk University Obs., Sheltozero Stn.
 C31        Sternwarte Neanderhoehe Hochdahl e.V., Erkrath
 C32        Ka-Dar Observatory, TAU Station, Nizhny Arkhyz
 C33        Observatorio CEAM, Caimari
 C34        Baja Astronomical Observatory
 C35        Terrassa
 C36        Starry Wanderer Observatory, Baran'
 C37        Stowupland
 C38        Varuna Observatory, Cuorgne
 C39        +0.78253 Netherlands Nijmegen
 C40        Kuban State University Astrophysical Observatory
 C41        MASTER-II Observatory, Kislovodsk
 C42        Xingming Observatory, Mt. Nanshan
 C43        Hoyerswerda
 C44        A. Volta Observatory, Lanzo d'Intelvi
 C45        La Giustiniana
 C46        Horizon Observatory, Petropavlovsk
 C47        Nonndorf
 C48        Sayan Solar Observatory, Irkutsk
 C49        +0.0000000 STEREO-A
 C50        +0.0000000 STEREO-B
 C51        +0.0000000 WISE
 C52        +0.0000000 Swift
 C53        +0.0000000 NEOSSat
 C54        +0.0000000 New Horizons
 C55        +0.0000000 Kepler
 C56        +0.0000000 LISA-Pathfinder
 C57        +0.0000000 TESS
 C58        +0.0000000 NEO Surveyor
 C59        +0.0000000 Yangwang-1
 C60        Argelander Institute for Astronomy Obs., Bonn
 C61        Chelles
 C62        Eurac Observatory, Bolzano
 C63        Giuseppe Piazzi Observatory, Ponte in Valtellina
 C64        Puchenstuben
 C65        Observatori Astronomic del Montsec
 C66        Observatorio El Cielo de Consell
 C67        Gnevsdorf
 C68        Ellinogermaniki Agogi Observatory, Pallini
 C69        Bayerwald Sternwarte, Neuhuette
 C70        +0.786055 Netherlands Uiterstegracht Station, Leiden
 C71        Sant Marti Sesgueioles
 C72        Palestrina
 C73        Galati Observatory
 C74        Observatorio El Teatrillo de Lyra, Ager
 C75        Whitestar Observatory, Borgobello
 C76        Observatorio Estels, Ager
 C77        Bernezzo Observatory
 C78        Martin S. Kraar Observatory, Rehovot
 C79        Roser Observatory, Blanes
 C80        Don Astronomical Observatory, Rostov-on-Don
 C81        Dolomites Astronomical Observatory
 C82        Osservatorio Astronomico Nastro Verde, Sorrento
 C83        Badalozhnyj Observatory
 C84        Badalona
 C85        Observatorio Cala d'Hort, Ibiza
 C86        Blanes
 C87        Rimbach
 C88        Montarrenti Observatory, Siena
 C89        Astronomical Station Vidojevica
 C90        Vinyols
 C91        Montevenere Observatory, Monzuno
 C92        Valdicerro Observatory, Loreto
 C93        Bellavista Observatory, L'Aquila
 C94        MASTER-II Observatory, Tunka
 C95        SATINO Remote Observatory, Haute Provence
 C96        OACL Observatory, Mosciano Sant Angelo
 C97        Al-Fulaij Observatory, Oman
 C98        Osservatorio Casellina, Scandicci
 C99        Observatori Can Roig, Llagostera
 D00        ASC-Kislovodsk Observatory
 D01        Andean Northern Observatory, Nummi-Pusula
 D02        Observatori Petit Sant Feliu
 D03        Rantiga Osservatorio, Tincana
 D04        Krasnodar
 D05        ISON-Terskol Observatory
 D06        Associazione Tuscolana di Astronomia, Domatore
 D07        Wegberg
 D08        Ghezz Observatory, Leontica
 D09        Observatory Gromme, Maasmechelen
 D10        Gaertringen
 D11        Bastidan Observatory
 D12        Filzi School Observatory, Laives
 D13        Cat's Eye Observatory
 D14        Nanchuan Observatory, Guangzhou
 D15        Sternwarte F.Schiller-Gymnasium, Weimar
 D16        Po Leung Kuk Observatory, Tuen Mun
 D17        Hong Kong
 D18        Mt. Guizi Observatory
 D19        Hong Kong Space Museum Sai Kung iObservatory
 D20        Zadko Observatory, Wallingup Plain
 D21        Shenton Park
 D22        UWA Observatory, Crawley
 D23        OAIA, Alcarras
 D24        LightBuckets Observatory, Pingelly
 D25        Tzec Maun Observatory, Pingelly (before 2010)
 D26        Peyrole Observatory, Peyrole
 D27        Observatoire de Fontcaude, Juvignac
 D28        Escaldarium Observatory,Caldes de Montbui
 D29        Purple Mountain Observatory, XuYi Station
 D30        Sternwarte Silbergraben, Erfurt
 D31        Osservatorio Aldebaran, Rivalba
 D32        JiangNanTianChi Observatory, Mt. Getianling
 D33        Kenting Observatory, Checheng
 D34        Kenting Observatory, Hengchun
 D35        Lulin Observatory
 D36        Tataka, Mt. Yu-Shan National Park
 D37        Lulin Widefield Telescope, Mt. Lulin
 D38        Tecnosky Astropark, Felizzano
 D39        Shandong University Observatory, Weihai
 D40        Frosinone
 D41        Osservatorio Astronomico Orciatico
 D42        Piero Angela Observatory, Scandicci
 D43        45th Parallel Observatory, Pino Torinese
 D44        Ishigakijima Astronomical Observatory
 D45        Kamyk, Trzesn
 D46        Observatory Bad Wurzach
 D47        BigBang Observatory, Manciano
 D48        Niederbexbach Observatory
 D49        L'Ametlla de Mar
 D50        Vaucluse Observatoire Celeste, Blauvac
 D51        Plateau Astronomique La Couronne
 D52        ULU Observatory, Caselle Landi
 D53        ISON-Blagoveschensk Observatory
 D54        MASTER-II Observatory, Blagoveshchensk
 D55        Korea Kangwon Science High School Observatory, Ksho
 D56        Osservatorio Sideris Oculus, San Pietro in Gu
 D57        Korea Gimhae Astronomical Observatory, Uhbang-dong
 D58        Korea KSA SEM Observatory, Danggam-dong
 D59        MARIAMIR, Saint-Jeannet
 D60        Sparky's Stars, Masseris
 D61        Suntopia Marina, Sumoto
 D62        Miyaki-Argenteus
 D63        G. Pascoli Observatory, Barga (since June 2023)
 D64        Fucama, Casalincontrada
 D65        G. Beltrame, Arcugnano Vicenza
 D66        Civico Osservatorio Astronomico di Rozzano
 D67        Tula Rooftop Observatory, Tula
 D68        Osservatorio Galileo, Padova
 D69        JMU Space-Observatory
 D70        Tosa
 D71        ObservaSTYRium, Stainz bei Straden
 D72        WAA Remote Observatory, Hakos
 D73        SNX-NET, Hakos
 D74        Nakagawa
 D75        Cariati
 D76        AAT-Terrassa, Terrassa
 D77        TD-TRO (Tuscany Remote Observatory)
 D78        Iga-Ueno
 D79        YSVP Observatory, Vale Park
 D80        Gumma Astronomical Observatory
 D81        Nagano
 D82        Wallaroo
 D83        Miwa
 D84        Hallet Cove
 D85        Ingle Farm
 D86        Penwortham
 D87        Brooklyn Park
 D88        Hiratsuka
 D89        Yamagata
 D90        RAS Observatory, Moorook
 D91        Adati
 D92        Osaki
 D93        Sendai Astronomical Observatory
 D94        Takanezawa, Tochigi
 D95        Kurihara
 D96        Tzec Maun Observatory, Moorook
 D97        Berri
 D98        Loiano TANDEM
 D99        AstroKoT, Port-Ste-Marie
 E00        Castlemaine
 E01        Barfold
 E03        RAS Observatory, Officer
 E04        Pacific Sky Observatory, Saipan
 E05        Earl Hill Observatory, Trinity Beach
 E07        Murrumbateman
 E08        Wobblesock Observatory, Coonabarabran
 E09        Oakley Southern Sky Observatory, Coonabarabran
 E10        Siding Spring-Faulkes Telescope South
 E11        Frog Rock Observatory, Mudgee
 E12        Siding Spring Survey
 E13        Wanniassa
 E14        Hunters Hill Observatory, Ngunnawal
 E15        Magellan Observatory, near Goulburn
 E16        Grove Creek Observatory, Trunkey
 E17        Leura
 E18        BDI Observatory, Regents Park
 E19        Kingsgrove
 E20        Marsfield
 E21        Norma Rose Observatory, Leyburn
 E22        Univ. of Southern Queensland Obs., Mt. Kent
 E23        Arcadia
 E24        Tangra Observatory, St. Clair
 E25        Rochedale (APTA)
 E26        RAS Observatory, Biggera Waters
 E27        Thornlands
 E28        Kuriwa Observatory, Hawkesbury Heights
 E29        Mardella Observatory
 E41        Strathalbyn
 E52        The Rock Regional Observatory, The Rock
 E55        GOTO South
 E62        Slooh.com Australia, Coonabarabran
 E81        Zealand Nelson
 E83        Zealand Wither Observatory, Witherlea
 E84        Zealand Twizel Observatory
 E85        Zealand Farm Cove
 E86        Zealand Speranza Observatory, Otaki
 E87        Zealand Turitea
 E89        Zealand Geyserland Observatory, Pukehangi
 E94        Zealand Possum Observatory, Gisborne
 F51        Pan-STARRS 1, Haleakala
 F52        Pan-STARRS 2, Haleakala
 F59        Ironwood Remote Observatory, Hawaii
 F60        Ironwood Observatory, Hawaii
 F65        Haleakala-Faulkes Telescope North
 F84        Hibiscus Observatory, Punaauia
 F85        Tiki Observatory, Punaauia
 F86        Moana Observatory, Punaauia
 G00        AZM Martinsberg, Oed
 G01        Universitaetssternwarte Oldenburg
 G02        KYSUCE Observatory, Kysucke Nove Mesto
 G03        Capricornus Observatory, Csokako
 G04        Schuelerlabor Astronomie St. 7, Wuppertal
 G05        Piconcillo, Sierra Morena
 G06        Dordrecht, Sterrenburg
 G07        Millau Observatory
 G08        Observatorio Les Pedritxes, Matadepera
 G09        SWF Observatory, South Woodham Ferrers
 G10        Clavier Observatory, Lora Del Rio
 G11        Breitenweg Observatory, Herkenrath
 G12        Sternwarte EG, Lippstadt
 G13        Astronomihagen, Fannrem
 G14        Novaloop Observatory, Mougins
 G15        Magroforte Observatory, Alessandria
 G16        OmegaLab Observatory, Palermo
 G17        BAS Observatory, Scandicci
 G18        ALMO Observatory, Padulle
 G19        Immanuel Kant Observatory,Limbach
 G20        Brignoles Observatory
 G21        Osservatorio Castrofilippo
 G22        Experimenta Observatory, Heilbronn
 G23        Vulpecula Observatory, Budapest
 G24        Dettenhausen
 G25        Sherbrooke
 G26        Fushan Observatory, Mt Shaohua
 G27        Fabra Observatory, Montsec
 G28        Wyncroft Observatory, Attleborough
 G29        Requena
 G30        Casselman
 G31        CCAT Trieste
 G32        Elena Remote Observatory, San Pedro de Atacama
 G33        Wickede
 G34        Oberfrauendorf
 G35        Elephant Head Obsevatory, Sahuarita
 G36        Calar Alto-CASADO
 G37        Lowell Discovery Telescope
 G38        Observatorio La Senda, Cabanillas del Campo
 G39        ROAD, San Pedro de Atacama
 G40        Island Slooh.com Canary Islands Observatory
 G41        Insperity Observatory, Humble
 G42        Observatorio Astronomico UAdeC, Saltillo
 G43        Observatorio Buenaventura Suarez, San Luis
 G44        Observatorio Longa Vista, Sao Paulo
 G45        Mexico Space Surveillance Telescope, Atom Site
 G46        Pinto Valley Observatory
 G47        Mexico HillTopTop Observatory, Edgewood
 G48        Mexico Harlingten Research Observatory, Rancho Hildalgo
 G49        Minnetonka
 G50        Mexico Organ Mesa Observatory, Las Cruces
 G51        Byrne Observatory, Sedgwick Reserve
 G52        Stone Edge Observatory, El Verano
 G53        Alder Springs Observatory, Auberry
 G54        Hemet
 G55        Bakersfield
 G56        Walnut Creek
 G57        Dilbert Observatory, Forest Grove
 G58        Chabot Space and Science Center, Oakland
 G59        Maiden Lane Obs., Bainbridge Island
 G60        Carroll Observatory, Montecito
 G61        Pleasanton
 G62        Sunriver Nature Center Observatory, Sunriver
 G63        Mill Creek Observatory, The Dalles
 G64        Blue Canyon Observatory
 G65        Vulcan North, Lick Observatory, Mount Hamilton
 G66        Lake Forest Observatory, Forest Hills
 G67        Rancho Del Sol, Camino
 G68        Sierra Stars Observatory, Markleeville
 G69        Via Capote Sky Observatory, Thousand Oaks
 G70        Francisquito Observatory, Los Angeles
 G71        Rancho Palos Verdes
 G72        University Hills
 G73        Mount Wilson-TIE
 G74        Boulder Knolls Observatory, Escondido
 G75        Starry Knight Observatory, Coto de Caza
 G76        Altimira Observatory, Coto de Caza
 G77        Baldwin Lake
 G78        Desert Wanderer Observatory, El Centro
 G79        Goat Mountain Astronomical Research Station
 G80        Sierra Remote Observatories, Auberry
 G81        Temecula
 G82        SARA Observatory, Kitt Peak
 G83        Mt. Graham-LBT
 G84        Mount Lemmon SkyCenter
 G85        Vermillion Cliffs Observatory, Kanab
 G86        Tucson-Winterhaven
 G87        Calvin M. Hooper Memorial Observatory, Hyde Park
 G88        LAMP Observatory, New River
 G89        Kachina Observatory, Flagstaff
 G90        Three Buttes Observatory, Tucson
 G91        Whipple Observatory, Mt. Hopkins--2MASS
 G92        Jarnac Observatory, Vail
 G93        Sonoita Research Observatory, Sonoita
 G94        Sonoran Skies Observatory, St. David
 G95        Hereford Arizona Observatory, Hereford
 G96        Mt. Lemmon Survey
 G97        Astronomical League Alpha Observatory, Portal
 G98        Mexico Calvin-Rehoboth Observatory, Rehoboth
 G99        Mexico NF Observatory, Silver City
 H00        Mexico Tyrone
 H01        Mexico Magdalena Ridge Observatory, Socorro
 H02        Mexico Sulphur Flats Observatory, La Cueva
 H03        Mexico Sandia View Observatory, Rio Rancho
 H04        Mexico Santa Fe
 H05        Edmund Kline Observatory, Deer Trail
 H06        Mexico iTelescope Observatory, Mayhill
 H07        Mexico 7300 Observatory, Cloudcroft
 H08        Mexico BlackBird Observatory, Cloudcroft
 H09        Antelope Hills Observatory, Bennett
 H10        Mexico Tzec Maun Observatory, Mayhill
 H11        Mexico LightBuckets Observatory, Rodeo
 H12        Mexico TechDome, Mayhill
 H13        Lenomiya Observatory, Casa Grande
 H14        Morning Star Observatory, Tucson
 H15        Mexico ISON-NM Observatory, Mayhill
 H16        HUT Observatory, Eagle
 H17        Angel Peaks Observatory
 H18        Vail View Observatory, Vail
 H19        Lone Star Observatory, Caney
 H20        Eastern Illinois University Obs., Charleston
 H21        Astronomical Research Observatory, Westfield
 H22        Terre Haute
 H23        Pear Tree Observatory, Valparaiso
 H24        J. C. Veen Observatory, Lowell
 H25        Harvest Moon Observatory, Northfield
 H26        Doc Greiner Research Observatory, Janesvillle
 H27        Moonglow Observatory, Warrensburg
 H28        Preston Hills Observatory, Celina
 H29        Ivywood Observatory, Edmond
 H30        University of Oklahoma Observatory, Norman
 H31        Star Ridge Observatory, Weimar
 H32        Texas A&M Physics Observatory, College Station
 H33        Bixhoma Observatory, Bixby
 H34        Chapel Hill
 H35        Leavenworth
 H36        Sandlot Observatory, Scranton
 H37        Grems Timmons Observatories, Graettinger
 H38        Timberline Observatory, Urbandale
 H39        S.O.S. Observatory, Minneapolis
 H40        Nubbin Ridge Observatory
 H41        Petit Jean Mountain
 H42        Wartburg College Observatory, Waverly
 H43        Conway
 H44        Cascade Mountain
 H45        Arkansas Sky Obs., Petit Jean Mountain South
 H46        Ricky Observatory, Blue Springs
 H47        Vicksburg
 H48        PSU Greenbush Observatory, Pittsburg
 H49        ATU Astronomical Observatory, Russellville
 H50        University of Central Arkansas Obs., Conway
 H51        Greiner Research Observatory, Verona
 H52        Hawkeye Observatory, Durand
 H53        Thompsonville
 H54        Cedar Drive Observatory, Pulaski
 H55        Astronomical Research Observatory, Charleston
 H56        Northbrook Meadow Observatory
 H57        Ohio State University Observatory, Lima
 H58        NASA/MSFC ALaMO, Redstone Arsenal
 H59        Prairie Grass Observatory, Camp Cullom
 H60        Heartland Observatory, Carmel
 H61        Newcastle
 H62        Calvin College Observatory
 H63        DeKalb Observatory, Auburn
 H64        Thomas More College Observatory, Crestview Hills
 H65        Waltonfields Observatory, Walton
 H66        Yellow Springs
 H67        Stonegate Observatory, Ann Arbor
 H68        Red Barn Observatory, Ty Ty
 H69        Perkins Observatory, Delaware
 H70        Caro Asheville
 H71        Chula
 H72        Evelyn L. Egan Observatory, Fort Myers
 H73        Lakeland Astronomical Observatory, Kirtland
 H74        Bar J Observatory, New Smyrna Beach
 H75        Indian Hill North Observatory, Huntsburg
 H76        Oakridge Observatory, Miami
 H77        +0.43695 US/Florida Buehler Observatory
 H78        University of Narino Observatory, Pasto
 H79        York University Observatory, Toronto
 H80        Jersey Halsted Observatory, Princeton
 H81        York Hartung-Boothroyd Observatory, Ithaca
 H82        CBA-NOVAC Observatory, Front Royal
 H83        Timberlake Observatory, Oakton
 H84        York Northview Observatory, Mendon
 H85        Silver Spring
 H86        CBA-East Observatory, Laurel
 H87        Fenwick Observatory, Richmond
 H88        Hope Observatory, Belcamp
 H89        Galaxy Blues Observatory, Gatineau
 H90        Ottawa
 H91        York Reynolds Observatory, Potsdam
 H92        Jersey Arcturus Observatory
 H93        Berkeley Heights
 H94        Cedar Knolls
 H95        NJIT Observatory, Newark
 H96        Observatoire des Pleiades, Mandeville
 H97        Talcott Mountain Science Center, Avon
 H98        Dark Rosanne Obs., Middlefield
 H99        Sunhill Observatory, Newton
 I00        Isla Carbuncle Hill Observatory, Coventry
 I01        Clay Center Observatory, Brookline
 I02        Cerro Tololo Observatory, La Serena--2MASS
 I03        European Southern Obs., La Silla--ASTROVIRTEL
 I04        Mamalluca Observatory
 I05        Las Campanas Observatory-TIE
 I06        Werner Schmidt Obs., Dennis-Yarmouth Regional HS
 I07        Conlin Hill Observatory, Oxford
 I08        Alianza S4, Cerro Burek
 I09        Cerro Armazones
 I10        CAO, San Pedro de Atacama (until 2012)
 I11        Gemini South Observatory, Cerro Pachon
 I12        Phillips Academy Observatory, Andover
 I13        of C Burleith Observatory, Washington D.C.
 I14        Tigh Speuran Observatory, Framingham
 I15        Isla Wishing Star Observatory, Barrington
 I16        IAA-AI Atacama, San Pedro de Atacama
 I17        Thomas G. Cupillari Observatory, Fleetville
 I18        Fan Mountain Observatory, Covesville
 I19        Observatorio El Gato Gris, Tanti
 I20        Observatorio Astronomico Salvador, Rio Cuarto
 I21        El Condor Observatory, Cordoba
 I22        S Abbey Ridge Observatory, Stillwater Lake
 I23        Frosty Cold Observatory, Mash Harbor
 I24        Lake of the Woods Observatory, Locust Grove
 I25        ECCCO Observatory, Bosque Alegre
 I26        Observatorio Kappa Crucis, Cordoba
 I27        Barred Owl Observatory, Carp
 I28        Starhoo Observatory, Lakeville
 I29        Middlesex School Observatory, Concord
 I30        Observatorio Geminis Austral
 I31        Observatorio Astronomico del Colegio Cristo Rey
 I32        Observatorio Beta Orionis, Rosario
 I33        SOAR, Cerro Pachon
 I34        Morgantown
 I35        Sidoli
 I36        Observatorio Los Campitos, Canuelas
 I37        -0.562360 Argentina Astrodomi Observatory, Santa Rita
 I38        Observatorio Los Algarrobos, Salto
 I39        Observatorio Cruz del Sur, San Justo
 I40        La Silla--TRAPPIST
 I41        Palomar Mountain--ZTF
 I42        Westport Observatory
 I43        Tarleton State University Obs., Stephenville
 I44        Northwest Florida State College, Niceville
 I45        W Crusis Astronomical Observatory, San Justo
 I46        The Cottage Observatory, Altoona
 I47        Pierre Auger Observatory, Malargue
 I48        Observatorio El Catalejo, Santa Rosa
 I49        Mexico Sunflower Observatory, Santa Fe
 I50        Mexico P2 Observatory, Mayhill
 I51        Clinton
 I52        Steward Observatory, Mt. Lemmon Station
 I53        Armilla
 I54        Observatorio Las Vaguadas, Badajoz
 I55        Valencia
 I56        Observatorio Astronomico John Beckman, Almeria
 I57        Elche
 I58        Betera
 I59        Observatorio Fuente de los matos, Muriedas
 I60        Guernanderf
 I61        Ourense
 I62        Observatorio Helios Ontigola
 I63        Cygnus Observatory, New Airesford
 I64        Maidenhead
 I65        Yunquera
 I66        Taurus Australis Observatory, Brasilia
 I67        Hartley Wintney
 I68        Pousada dos Anoes Observatory
 I69        AGM Observatory, Marrakech
 I70        Gedney House Observatory, Kirton
 I71        Observatorio Los Milanos, Caceres
 I72        Observatorio Carpe-Noctem, Madrid
 I73        Salvia Observatory, Saulges
 I74        Baxter Garden Observatory, Salisbury
 I75        Observatorio Los Caracoles, Castello
 I76        Observatorio Tesla, Valdemorillo
 I77        CEAMIG-REA Observatory, Belo Horizonte
 I78        Observatorio Principia, Malaga
 I79        AstroCamp, Nerpio
 I80        Rose Cottage Observatory, Keighley
 I81        Tarbatness Observatory, Portmahomack
 I82        Island Guimar
 I83        Cherryvalley Observatory, Rathmolyon
 I84        Cerro del Viento, Badajoz
 I85        Las Negras
 I86        Observatorio UCM, Madrid
 I87        Astroshot Observatory, Monasterevin
 I88        Fuensanta de Martos
 I89        iTelescope Observatory, Nerpio
 I90        Blackrock Castle Observatory
 I91        Retamar
 I92        Astreo Observatory, Mairena del Aljarafe
 I93        St Pardon de Conques
 I94        Observatorio Rho Ophiocus, Las Rozas de Madrid
 I95        Observatorio de la Hita
 I96        Hyperion Observatory, Urbanizacion Caraquiz
 I97        Penn Heights Observatory, Rickmansworth
 I98        El Berrueco
 I99        Observatorio Blanquita, Vaciamadrid
 J00        Segorbe
 J01        Observatorio Cielo Profundo, Leon
 J02        Busot
 J03        Gothers Observatory, St. Dennis
 J04        Island ESA Optical Ground Station, Tenerife
 J05        Bootes Observatory, Boecillo
 J06        Trent Astronomical Observatory, Clifton
 J07        Observatorio SPAG Monfrague, Palazuelo-Empalme
 J08        Observatorio Zonalunar, Puzol
 J09        Balbriggan
 J10        Alicante
 J11        Matosinhos
 J12        Caraquiz
 J13        Island La Palma-Liverpool Telescope
 J14        Island La Corte
 J15        Muxagata
